boot_lin_minus_gam,boot_rsf_minus_gam,boot_gam_minus_lin_c
0.007001345206498005,0.006777083062164957,0.0039036382442079187
0.010009097867789696,0.009170315660446182,-0.012749917519571885
0.0074452587206347565,0.007110100427391131,0.018849831619073165
0.012572937014944607,0.011230530893501234,0.00638962684298694
-0.001069913023782565,0.00012138861181787419,0.00638962684298694
0.010073270593110695,0.009028284274490511,-0.0025062898991459193
0.00489290815384652,-0.00044997413536082553,0.004588231409814014
0.002329069006691581,-0.0025101893684158494,-0.004953775665532456
0.004571595800168471,0.0016828753923500972,0.017733029351506557
0.007386830285497109,0.004502202148498391,0.01953442478467937
0.010079014883294074,0.006278354609642101,0.01418576869702648
0.005214220507524653,-0.0025828236630716372,0.024883080872332375
0.006749949868324279,0.006017971539071715,0.013539678363812868
0.009944925142468669,0.009312347046401853,-0.0038925036098316212
0.01597191904541878,0.008598952913267538,0.009252294331860922
0.012642854030448958,0.008338569842697152,-0.015235906118351128
0.010330410221467773,0.007037466132735315,0.009252294331860922
0.012888505078439333,0.011847611030638805,0.006389626842987051
0.01558068967623627,0.013623763491782459,-0.0014065150110523783
0.0018094941868671277,0.0027986839820105247,-0.0067551710987053815
0.010084759173477426,0.003528424944793662,0.015247040752727314
0.001558098848693401,0.0020395724589172826,-0.0067551710987052704
0.009944925142468669,0.009312347046401881,0.007074220008593035
0.005278393232845624,-0.002724855049027336,0.002842366188506973
0.012958422093943711,0.008955649979834696,0.017733029351506335
0.010014842157973047,0.006420385995597772,0.022397092273553132
0.015516516950915299,0.013765794877738158,-0.012749917519571996
0.009693529804294942,0.008553235523308639,-0.0038925036098315102
0.010084759173477426,0.003528424944793662,-0.0038925036098316212
-0.0010057402984615105,-2.064277413776905e-05,0.011699780098247126
0.004565851509985064,0.00443280505719848,-0.0038925036098316212
0.0044432503495264175,0.001966938164261467,0.01063850804254618
0.0019435839276924771,-0.00023530845474931117,0.019911103674774
0.013408079898263814,0.006538737680212431,0.01953442478467926
0.0018094941868671277,0.0027986839820105247,0.008135492064294092
0.008227717458999667,-0.0029395207296388226,0.01742511507599509
0.007836488089817184,0.0020852898488760985,-0.0038925036098315102
0.004957080879167491,-0.0005920055213165243,0.014562447587121108
0.0015580988486933733,0.002039572458917227,0.018417622517112542
0.0044432503495264175,0.001966938164261467,0.0010409707553341585
0.001879411202371506,-9.327706879361242e-05,0.008567701166254604
0.0048871638636631964,0.0022999555294876683,-0.002467787066753435
0.0103945829467888,0.006895434746779644,0.008191022276159976
0.007065517931819004,0.006635051676209258,-0.02096124109609887
0.004565851509985092,0.004432805057198508,0.022020413383458393
0.004437506059343066,0.0047168678291098776,0.01704843618590024
0.012637109740265634,0.011088499507545563,-0.004953775665532456
-0.0011340857491035639,0.00026341999777357294,0.0035269593541130684
0.009693529804294942,0.008553235523308639,0.01667175729580539
0.010394582946788744,0.0068954347467795885,-0.015612585008445867
0.012952677803760332,0.011705579644683078,0.013501175531420162
0.0017453214615461288,0.0029407153679662235,0.009252294331860922
-0.0010057402984615382,-2.0642774137796804e-05,0.018417622517112542
-0.0007486006701044601,-0.0020114609158929653,-0.009617838587579364
0.012637109740265634,0.011088499507545563,0.01953442478467937
0.007445258720634729,0.007110100427391103,0.015987164130199405
0.0019435839276925049,-0.00023530845474925566,-0.0018216967335399348
0.002007756653013476,-0.00037733984070498217,0.01242287609624615
0.002007756653013476,-0.0003773398407050099,0.014185768697026258
0.010785812315971283,0.0018706241682646396,0.0039036382442076967
0.012572937014944607,0.011230530893501234,0.021280290005986524
0.004887163863663169,0.0022999555294876406,0.0074508988986878855
0.010014842157973075,0.006420385995597799,-0.0042691824999262495
0.004887163863663169,0.0022999555294876406,0.005328354787285994
0.007129690657140031,0.006493020290253587,-0.0007219218454462828
0.010014842157973075,0.006420385995597799,-0.0042691824999262495
0.010009097867789696,0.009170315660446182,0.020219017950285578
0.00738108599531373,0.007252131813346802,0.0010409707553340475
0.004437506059343066,0.0047168678291098776,0.009252294331860922
0.004828735428525521,-0.000307942749405099,-0.007816443154406438
0.007451003010818108,0.00436017076254272,0.002842366188506973
0.007451003010818108,0.004360170762542692,0.01667175729580528
0.007515175736139107,0.004218139376587021,0.00887561544176596
0.012637109740265634,0.011088499507545563,0.0010794735877266426
0.007509431445955783,0.006968069041435432,0.013068966429459428
0.012637109740265634,0.011088499507545563,0.002880869020899679
0.010400327236972123,0.004145505081931206,0.011738282930639943
0.012637109740265634,0.011088499507545563,0.012384373263853443
0.01302259481926471,0.008813618593878969,0.011699780098247348
0.015580689676236298,0.013623763491782487,-0.004953775665532456
0.010084759173477453,0.00352842494479369,0.009936887497466906
0.010079014883294046,0.006278354609642045,0.002842366188507084
0.00969352980429497,0.008553235523308667,0.0010409707553339365
0.007065517931819004,0.00663505167620923,0.020595696840380207
0.0103945829467888,0.006895434746779644,0.01704843618590024
-0.003697924896258503,-0.0017967952352815064,0.00638962684298694
0.012572937014944607,0.011230530893501234,0.019911103674774
0.0159661747552354,0.01134888257811592,0.005705033677380844
0.004501678784664065,0.004574836443154179,0.01879430140720728
0.007445258720634729,0.007110100427391103,0.004588231409814014
0.012958422093943711,0.008955649979834696,0.005328354787285994
0.0103945829467888,0.006895434746779616,0.021335820217852297
0.007451003010818108,0.00436017076254272,-0.015612585008445645
-0.0006844279447834611,-0.002153492301848664,0.00887561544176596
0.007386830285497137,0.004502202148498391,0.01704843618590035
0.0018152384770504792,4.8754317162086336e-05,-0.006070577933099286
-0.0006844279447834334,-0.002153492301848664,0.0035269593541130684
0.009944925142468669,0.009312347046401853,0.01953442478467926
0.004437506059343066,0.0047168678291098776,0.005705033677380844
0.01558643396641965,0.010873833826934076,-0.002467787066753435
0.004887163863663169,0.0022999555294876406,0.0035269593541130684
-0.0010699130237825372,0.00012138861181790195,0.018849831619073165
0.010014842157973075,0.006420385995597799,-0.010263928920792753
0.007451003010818108,0.004360170762542692,0.008875615441766183
0.004758818413021143,0.0025840183013990103,0.011738282930639943
0.007772315364496213,0.002227321234831825,0.007074220008593035
-0.0036979248962584754,-0.0017967952352814787,0.016363843020294144
0.00239324173201258,-0.002652220754371576,0.014224271529419075
0.004758818413021143,0.0025840183013990103,0.013124496641325312
0.001879411202371506,-9.327706879361242e-05,0.014562447587121108
